schema_name_source,schema_name,column_name_source,column_name,group,description,delete,disposition,column_type,source,version_added,is_redcap_calculation,date_shift
glottic_insufficiency_presbyphonia_schema,glottic_insufficiency,diagnosis_gi_slogg___spindle_shaped,diagnosis_gi_slogg___spindle_shaped,diagnosis,Please assess shape/location of glottic gap. Choose all that apply.,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
glottic_insufficiency_presbyphonia_schema,glottic_insufficiency,diagnosis_gi_treatment_select___bilateral_medialization_thyroplasty,diagnosis_gi_treatment_select___bilateral_medialization_thyroplasty,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
glottic_insufficiency_presbyphonia_schema,glottic_insufficiency,diagnosis_gi_treatment_select___injection_laryngoplasty,diagnosis_gi_treatment_select___injection_laryngoplasty,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
glottic_insufficiency_presbyphonia_schema,glottic_insufficiency,diagnosis_gi_treatment_select___other,diagnosis_gi_treatment_select___other,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
glottic_insufficiency_presbyphonia_schema,glottic_insufficiency,diagnosis_gi_treatment_select___voice_or_speech_therapy,diagnosis_gi_treatment_select___voice_or_speech_therapy,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,diagnosis_hd_gsd_confirmation_method___consistent_clinical_presentation,diagnosis_hd_gold_standard_diagnosis_confirmation_method___consistent_clinical_presentation,diagnosis,How was this confirmed? Check all that apply,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,diagnosis_hd_gsd_confirmation_method___genetic_testing,diagnosis_hd_gold_standard_diagnosis_confirmation_method___genetic_testing,diagnosis,How was this confirmed? Check all that apply,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,hd_medications_selection___antidepressant,hd_medications_selection___antidepressant,diagnosis,Please select all that apply and provide further details if available,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,hd_medications_selection___benzodiazepine,hd_medications_selection___benzodiazepine,diagnosis,Please select all that apply and provide further details if available,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,hd_medications_selection___neuroleptic,hd_medications_selection___neuroleptic,diagnosis,Please select all that apply and provide further details if available,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,hd_medications_selection___vmat2_inhibitor,hd_medications_selection___vmat2_inhibitor,diagnosis,Please select all that apply and provide further details if available,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,hd_slp_therapy_selection___current,hd_slp_therapy_selection___current,diagnosis,Prior or current SLP therapy selected. Please select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,hd_slp_therapy_selection___prior,hd_slp_therapy_selection___prior,diagnosis,Prior or current SLP therapy selected. Please select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,hd_type_of_treatment___medications,hd_type_of_treatment___medications,diagnosis,Please select the type of treatment:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
huntingtons_disease_schema,huntingtons_disease,hd_type_of_treatment___slp_therapy,hd_type_of_treatment___slp_therapy,diagnosis,Please select the type of treatment:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_ds___anterior_commissure,diagnosis_lc_ds___anterior_commissure,diagnosis,"Which laryngeal structures are/were involved?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_ds___both_vocal_folds,diagnosis_lc_ds___both_vocal_folds,diagnosis,"Which laryngeal structures are/were involved?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_ds___left_vocal_fold,diagnosis_lc_ds___left_vocal_fold,diagnosis,"Which laryngeal structures are/were involved?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_ds___right_vocal_fold,diagnosis_lc_ds___right_vocal_fold,diagnosis,"Which laryngeal structures are/were involved?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_ds___subglottal_areas,diagnosis_lc_ds___subglottal_areas,diagnosis,"Which laryngeal structures are/were involved?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_ds___ventricular_folds,diagnosis_lc_ds___ventricular_folds,diagnosis,"Which laryngeal structures are/were involved?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_etiology___alcohol,diagnosis_lc_etiology___alcohol,diagnosis,"Check any risk factors of this participant in relation to their laryngeal cancer.
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_etiology___exposure_other_harmful_substances,diagnosis_lc_etiology___exposure_other_harmful_substances,diagnosis,"Check any risk factors of this participant in relation to their laryngeal cancer.
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_etiology___family_history,diagnosis_lc_etiology___family_history,diagnosis,"Check any risk factors of this participant in relation to their laryngeal cancer.
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_etiology___hpv,diagnosis_lc_etiology___hpv,diagnosis,"Check any risk factors of this participant in relation to their laryngeal cancer.
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_etiology___smoking,diagnosis_lc_etiology___smoking,diagnosis,"Check any risk factors of this participant in relation to their laryngeal cancer.
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_gsd_confirmation_method___biopsy_pathology,diagnosis_lc_gold_standard_diagnosis_confirmation_method___biopsy_pathology,diagnosis,How was this confirmed? Check all that apply,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_gsd_confirmation_method___laryngoscopy_stroboscopy,diagnosis_lc_gold_standard_diagnosis_confirmation_method___laryngoscopy_stroboscopy,diagnosis,How was this confirmed? Check all that apply,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_gsd_uots___ct_chest,diagnosis_lc_gold_standard_diagnosis_uots___ct_chest,diagnosis,"Did the participant undergo other types of scans?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_gsd_uots___ct_neck,diagnosis_lc_gold_standard_diagnosis_uots___ct_neck,diagnosis,"Did the participant undergo other types of scans?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_gsd_uots___mri_neck,diagnosis_lc_gold_standard_diagnosis_uots___mri_neck,diagnosis,"Did the participant undergo other types of scans?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_gsd_uots___pet_ct,diagnosis_lc_gold_standard_diagnosis_uots___pet_ct,diagnosis,"Did the participant undergo other types of scans?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_gsd_uots___ultrasound_neck,diagnosis_lc_gold_standard_diagnosis_uots___ultrasound_neck,diagnosis,"Did the participant undergo other types of scans?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_treatment_s___endoscopic_laser,diagnosis_lc_treatment_s___endoscopic_laser,diagnosis,Surgery,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_treatment_s___partial_laryngectomy,diagnosis_lc_treatment_s___partial_laryngectomy,diagnosis,Surgery,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_treatment_select___chemotherapy,diagnosis_lc_treatment_select___chemotherapy,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_treatment_select___immunotherapy,diagnosis_lc_treatment_select___immunotherapy,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_treatment_select___other,diagnosis_lc_treatment_select___other,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_treatment_select___radiation,diagnosis_lc_treatment_select___radiation,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_treatment_select___surgery,diagnosis_lc_treatment_select___surgery,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_cancer_schema,laryngeal_cancer,diagnosis_lc_treatment_select___voice_or_speech_therapy,diagnosis_lc_treatment_select___voice_or_speech_therapy,diagnosis,Select all that apply:,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_assessment___aural_perceptual_evaluation,diagnosis_ld_assessment___aural_perceptual_evaluation,diagnosis,"Did the participant have the following assessment?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_assessment___laryngoscopy_or_stroboscopy,diagnosis_ld_assessment___laryngoscopy_or_stroboscopy,diagnosis,"Did the participant have the following assessment?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_assessment___neurological_evaluation,diagnosis_ld_assessment___neurological_evaluation,diagnosis,"Did the participant have the following assessment?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_ds___abld,diagnosis_ld_ds___abld,diagnosis,"Disease Subtypes:
(Select all that apply)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_ds___adld,diagnosis_ld_ds___adld,diagnosis,"Disease Subtypes:
(Select all that apply)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_ds___arld,diagnosis_ld_ds___arld,diagnosis,"Disease Subtypes:
(Select all that apply)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_ds___mixed_laryngeal_dystonia,diagnosis_ld_ds___mixed_laryngeal_dystonia,diagnosis,"Disease Subtypes:
(Select all that apply)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_ds___sld,diagnosis_ld_ds___sld,diagnosis,"Disease Subtypes:
(Select all that apply)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_ds___vocal_tremor,diagnosis_ld_ds___vocal_tremor,diagnosis,"Disease Subtypes:
(Select all that apply)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_etiology_cc___dystonia_of_the_head_and_neck,diagnosis_ld_etiology_cc___dystonia_of_the_head_and_neck,diagnosis,"Does the participant have any of the following concomitant conditions?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_etiology_cc___essential_tremor_of_the_hands,diagnosis_ld_etiology_cc___essential_tremor_of_the_hands,diagnosis,"Does the participant have any of the following concomitant conditions?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_etiology_cc___essential_tremor_of_the_head,diagnosis_ld_etiology_cc___essential_tremor_of_the_head,diagnosis,"Does the participant have any of the following concomitant conditions?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_etiology_cc___jaw_tremor,diagnosis_ld_etiology_cc___jaw_tremor,diagnosis,"Does the participant have any of the following concomitant conditions?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_etiology_cc___other_type_of_dystonia,diagnosis_ld_etiology_cc___other_type_of_dystonia,diagnosis,"Does the participant have any of the following concomitant conditions?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_qete___laryngologist,diagnosis_ld_qete___laryngologist,diagnosis,"[DEPRECATED]
Does the participant have laryngeal dystonia as determined by qualitative expert team evaluation?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_qete___neurologist_specializing_disorders,diagnosis_ld_qete___neurologist_specializing_disorders,diagnosis,"[DEPRECATED]
Does the participant have laryngeal dystonia as determined by qualitative expert team evaluation?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_qete___speech_language_pathology,diagnosis_ld_qete___speech_language_pathology,diagnosis,"[DEPRECATED]
Does the participant have laryngeal dystonia as determined by qualitative expert team evaluation?
(Select all that apply).",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_treatment_select___botox_injections,diagnosis_ld_treatment_select___botox_injections,diagnosis,What treatments did the participant undergo? (Select all that apply):,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
laryngeal_dystonia_schema,laryngeal_dystonia,diagnosis_ld_treatment_select___deep_brain_stimulation,diagnosis_ld_treatment_select___deep_brain_stimulation,diagnosis,What treatments did the participant undergo? (Select all that apply):,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
